,Unnamed: 0,zpid,rentZestimate,zestimate,livingArea,bathrooms,bedrooms,yearBuilt,address,city,state,zip,latitude,longitude,square_footage,price_y,census_county_name,beds,baths_full,year_built,propertyTaxRate,pricePerSquareFoot,propertyTypeDimension,taxAnnualAmount,dateSold,pageViewCount,hasAttachedProperty,poolFeatures,flooring,hasGarage,parking,hasWaterfrontView,lotSize,appliances,communityFeatures,propertyCondition,sch_rating_avg,sch_cnt,sch_dist_avg,Individuals_taxed,Income_per_return,Cap_gain,Pension,UE_claims,Social_security,SB_income,Student_loan_ded,RE_taxes,PP_taxes,Child_credit,Earned_Inc_credit,NOI,Expenses,cap_rate,total_appliances,total_community_feat,sch_rating_zip_avg,sch_parentrating_zip_avg,sch_public_no,sch_charter_no,sch_private_no
3419,4840,58512682,2199.0,344100.0,2200.0,2.0,4.0,1998.0,306 William Trail,Locust Grove,Georgia,30248,33.394821,-84.026344,2200,314900,"Henry, GA",4,2.0,1998.0,1.04,150.0,Single Family,3578.64,5/17/22,6.0,False,,"['Hardwood', 'Tile', 'Carpet', 'Vinyl']",True,4.0,,1.40 Acres,"['Dishwasher', 'Microwave', 'Oven/Range (Combo)', 'Refrigerator', 'Stainless Steel Appliance(s)']",['None'],Resale,5.333333333333333,3.0,2.4,27060.0,59.12861423,10.3032967,25.94067797,2.813636364,14.74068966,38.8,1.0696,3.594339623,0.748351648,2.034851936,2.703103448,26388.0,8856.24,0.0556740552556367,5.0,1.0,4.777777777777778,4.0,9.0,0.0,8.0
3420,4841,71373084,3694.0,582900.0,3086.0,4.0,4.0,2004.0,201 Cagle Court,McDonough,Georgia,30252,33.414944,-84.041145,3086,529900,"Henry, GA",4,3.0,2004.0,1.04,178.0,Single Family,6062.16,5/13/22,17.0,False,"['In Ground', 'Salt Water']","['Hardwood', 'Tile', 'Carpet']",True,0.0,,1 Acres,"['Electric Water Heater', 'Convection Oven', 'Cooktop', 'Dishwasher', 'Ice Maker', 'Microwave', 'Oven', 'Refrigerator', 'Stainless Steel Appliance(s)']","['Sidewalks', 'Street Lights']",Resale,7.0,3.0,1.7666666666666666,46160.0,72.04504262,16.58044444,29.83303965,3.167567568,15.6369863,65.61401869,1.175,4.089518414,0.65801105,2.244764398,2.63968254,44328.0,14927.76,0.0554826193621438,9.0,2.0,6.444444444444445,4.333333333333333,9.0,0.0,8.0
3421,4842,71367206,1831.0,332300.0,1575.0,2.0,3.0,2002.0,1073 S Ola Road,McDonough,Georgia,30252,33.404259,-84.048897,1575,325000,"Henry, GA",3,2.0,2002.0,1.04,199.0,Single Family,3455.92,5/13/22,10.0,False,,"['Tile', 'Carpet']",True,0.0,,1 Acres,"['Electric Water Heater', 'Dryer', 'Washer', 'Dishwasher', 'Ice Maker', 'Microwave', 'Oven/Range (Combo)']",['None'],Resale,7.0,3.0,2.2666666666666666,46160.0,72.04504262,16.58044444,29.83303965,3.167567568,15.6369863,65.61401869,1.175,4.089518414,0.65801105,2.244764398,2.63968254,21972.0,7850.320000000001,0.043451323076923,7.0,1.0,6.444444444444445,4.333333333333333,9.0,0.0,8.0
3422,4843,14892309,2094.0,358900.0,2124.0,3.0,4.0,1993.0,100 Spivey Ridge Circle,Jonesboro,Georgia,30236,33.537029,-84.288017,2124,350000,"Henry, GA",4,2.0,1993.0,1.04,160.0,Single Family,3732.56,5/20/22,7.0,False,,"['Hardwood', 'Tile', 'Carpet', 'Laminate']",True,0.0,,0.47 Acres,"['Gas Water Heater', 'Dishwasher', 'Disposal', 'Ice Maker', 'Oven/Range (Combo)']","['Clubhouse', 'Golf', 'Sidewalks', 'Street Lights']",Resale,5.0,3.0,3.766666666666667,41380.0,46.02105739,16.93602941,28.11746479,2.775,14.50502092,83.96,1.159310345,3.702185792,0.669724771,1.345373665,2.887320261,25128.0,8758.16,0.0467709714285714,5.0,4.0,4.25,3.1666666666666665,17.0,0.0,8.0
3423,4844,87795324,3735.0,590700.0,3443.0,5.0,4.0,2006.0,84 Sloan Street,McDonough,Georgia,30253,33.445709,-84.143524,3443,560300,"Henry, GA",4,4.0,2006.0,1.04,163.0,Single Family,6143.28,5/27/22,22.0,False,,"['Hardwood', 'Carpet']",True,0.0,,,"['Electric Water Heater', 'Cooktop', 'Dishwasher', 'Oven/Range (Combo)', 'Stainless Steel Appliance(s)']",['None'],Resale,2.5,2.0,2.2,56230.0,56.98063321,22.28136364,26.10555556,2.934,14.45488215,94.57196262,1.144244604,3.75659824,0.840641711,1.709070295,2.72617866,44820.0,15107.28,0.0530300196323398,5.0,1.0,4.333333333333333,3.7333333333333334,10.0,1.0,32.0
3424,4846,14916411,1959.0,175000.0,0.0,1.0,3.0,1950.0,3536 Highway 42,Locust Grove,Georgia,30248,33.354792,-84.115224,1743,349000,"Henry, GA",3,1.0,1950.0,1.04,,Single Family,1820.0,8/29/22,592.0,False,['None'],"['Hardwood', 'Vinyl', 'Other']",False,0.0,,0.53 Acres,"['Electric Oven', 'Electric Range', 'Refrigerator', 'Other']",['None'],Fixer,4.666666666666667,3.0,2.766666666666667,27060.0,59.12861423,10.3032967,25.94067797,2.813636364,14.74068966,38.8,1.0696,3.594339623,0.748351648,2.034851936,2.703103448,23508.0,6521.6,0.0486716332378223,4.0,1.0,4.777777777777778,4.0,9.0,0.0,8.0
3425,4847,14895479,1875.0,334500.0,1638.0,1.5,3.0,1969.0,9484 Highway 42,Rex,Georgia,30273,33.571,-84.2626,1638,349900,"Henry, GA",3,2.0,1969.0,1.04,198.0,Single Family,3478.8,7/20/22,2.0,False,,['Hardwood'],False,0.0,,2.92 Acres,,,,4.0,3.0,3.5,16120.0,38.16121759,3.086666667,21.35151515,2.894117647,11.36470588,18.02307692,1.174647887,2.464935065,0.753061224,1.398728814,2.803986711,22500.0,7978.8,0.0415010002857959,,,3.3333333333333335,3.0,3.0,0.0,3.0
3426,4848,2068607583,2600.0,410570.0,2721.0,4.0,5.0,2022.0,600 Dairy Drive,Stockbridge,Georgia,30281,33.5435,-84.1806,2721,459900,"Henry, GA",5,3.0,2022.0,1.04,,Single Family,4269.928,,6.0,False,,,False,2.0,,,,,,5.333333333333333,3.0,2.2666666666666666,61250.0,48.71752421,8.056561086,25.40993266,3.006896552,13.66584699,29.034,1.147222222,3.388888889,0.741052632,1.621830209,2.673595506,31200.0,10509.928,0.0449881974342248,,,4.6875,4.24,16.0,0.0,24.0
3427,4850,2065566865,2555.0,439129.22,2567.0,3.0,4.0,2021.0,912 Dexter Drive #272,Stockbridge,Georgia,30281,33.5435,-84.1806,2567,441030,"Henry, GA",4,3.0,2021.0,0.66,172.0,Single Family,2898.252852,,2.0,False,,"['Hardwood', 'Carpet']",True,2.0,True,,"['Gas Water Heater', 'Dishwasher', 'Disposal', 'Microwave', 'Oven/Range (Combo)', 'Stainless Steel Appliance(s)']","['Playground', 'Pool', 'Sidewalks', 'Street Lights']",New Construction,5.666666666666667,3.0,3.233333333333333,61250.0,48.71752421,8.056561086,25.40993266,3.006896552,13.66584699,29.034,1.147222222,3.388888889,0.741052632,1.621830209,2.673595506,30660.0,9030.252852,0.0490437093803142,6.0,4.0,4.6875,4.24,16.0,0.0,24.0
3428,4852,2065406439,2499.0,437268.85,2567.0,4.0,4.0,2022.0,1011 Ayrshire Drive #305,Stockbridge,Georgia,30281,33.554867,-84.190976,2567,444865,"Henry, GA",4,3.0,2022.0,0.66,173.0,Single Family,2885.97441,9/13/22,3.0,False,,"['Hardwood', 'Tile', 'Carpet']",True,2.0,,"8,624 sqft","['Gas Water Heater', 'Cooktop', 'Dishwasher', 'Double Oven', 'Disposal', 'Ice Maker', 'Microwave', 'Oven', 'Stainless Steel Appliance(s)']","['Park', 'Playground', 'Pool', 'Sidewalks', 'Street Lights', 'Near Shopping']",New Construction,5.666666666666667,3.0,3.233333333333333,61250.0,48.71752421,8.056561086,25.40993266,3.006896552,13.66584699,29.034,1.147222222,3.388888889,0.741052632,1.621830209,2.673595506,29988.0,8883.574410000001,0.0474400674137097,9.0,6.0,4.6875,4.24,16.0,0.0,24.0
3429,4853,2080856765,2487.0,389200.0,2544.0,3.0,4.0,2020.0,321 Bowfin Trail,Stockbridge,Georgia,30253,33.452003,-84.151625,2649,409000,"Henry, GA",4,2.0,2020.0,1.04,113.0,Single Family,4047.68,7/30/20,0.0,False,,"['Carpet', 'Tile']",True,2.0,,0.33 Acres,"['Tankless Water Heater', 'Dishwasher', 'Disposal', 'Microwave']","['Clubhouse', 'Park', 'Playground', 'Pool', 'Sidewalks', 'Street Lights', 'Walk To Schools', 'Near Shopping']",New Construction,6.0,3.0,2.566666666666667,56230.0,56.98063321,22.28136364,26.10555556,2.934,14.45488215,94.57196262,1.144244604,3.75659824,0.840641711,1.709070295,2.72617866,29844.0,10016.48,0.0484780440097799,4.0,8.0,4.333333333333333,3.7333333333333334,10.0,1.0,32.0
3430,4854,2065406268,2499.0,438133.4,2567.0,4.0,4.0,2022.0,186 Broder Drive #322,Stockbridge,Georgia,30281,33.5461,-84.2235,2567,444865,"Henry, GA",4,3.0,2022.0,0.66,174.0,Single Family,2891.6804400000005,9/16/22,5.0,False,,"['Hardwood', 'Tile', 'Carpet']",True,2.0,,"8,624 sqft","['Gas Water Heater', 'Cooktop', 'Dishwasher', 'Double Oven', 'Disposal', 'Ice Maker', 'Microwave', 'Oven', 'Stainless Steel Appliance(s)']","['Park', 'Playground', 'Pool', 'Sidewalks', 'Street Lights', 'Near Shopping']",New Construction,5.666666666666667,3.0,3.233333333333333,61250.0,48.71752421,8.056561086,25.40993266,3.006896552,13.66584699,29.034,1.147222222,3.388888889,0.741052632,1.621830209,2.673595506,29988.0,8889.28044,0.0474272409832196,9.0,6.0,4.6875,4.24,16.0,0.0,24.0
3431,4855,14892849,3523.0,556700.0,2375.0,4.0,6.0,1999.0,304 Richmond Circle,Jonesboro,Georgia,30236,33.506737,-84.280655,4896,565000,"Henry, GA",6,4.0,1999.0,1.04,232.0,Single Family,5789.68,8/26/22,43.0,False,,"['Hardwood', 'Tile', 'Carpet']",True,2.0,,0.85 Acres,"['Electric Water Heater', 'Dryer', 'Dishwasher', 'Double Oven', 'Disposal']",['None'],Resale,5.333333333333333,3.0,2.766666666666667,41380.0,46.02105739,16.93602941,28.11746479,2.775,14.50502092,83.96,1.159310345,3.702185792,0.669724771,1.345373665,2.887320261,42276.0,14244.88,0.0496126017699115,5.0,1.0,4.25,3.1666666666666665,17.0,0.0,8.0
3432,4856,87834713,2681.0,425000.0,3129.0,3.0,5.0,2014.0,1253 Heartwood Avenue,McDonough,Georgia,30253,33.411421,-84.183387,3129,435000,"Henry, GA",5,3.0,2014.0,1.04,136.0,Single Family,4420.0,8/8/14,208.0,False,,"['Carpet', 'Linoleum / Vinyl']",False,0.0,,,,,,4.333333333333333,3.0,2.2,56230.0,56.98063321,22.28136364,26.10555556,2.934,14.45488215,94.57196262,1.144244604,3.75659824,0.840641711,1.709070295,2.72617866,32172.0,10854.4,0.0490059770114942,,,4.333333333333333,3.7333333333333334,10.0,1.0,32.0
3433,4857,2066378006,2430.63,393699.0,2421.0,3.0,4.0,2021.0,124 Oliver Drive,Locust Grove,Georgia,30248,33.35019,-84.062164,2421,390000,"Henry, GA",4,2.0,2021.0,1.04,155.0,Single Family,4094.4696,4/22/22,4.0,False,,"['Tile', 'Carpet', 'Vinyl']",True,0.0,,0.25 Acres,"['Dishwasher', 'Oven/Range (Combo)', 'Refrigerator', 'Stainless Steel Appliance(s)']","['Clubhouse', 'Tennis Court(s)']",New Construction,4.666666666666667,3.0,2.3000000000000003,27060.0,59.12861423,10.3032967,25.94067797,2.813636364,14.74068966,38.8,1.0696,3.594339623,0.748351648,2.034851936,2.703103448,29167.56,9927.9816,0.0493322523076923,4.0,2.0,4.777777777777778,4.0,9.0,0.0,8.0
3434,4858,58510216,2094.0,348200.0,2033.0,3.0,3.0,2000.0,303 Oconee Court,McDonough,Georgia,30252,33.420723,-84.077599,2033,346000,"Henry, GA",3,2.0,2000.0,1.04,162.0,Single Family,3621.28,5/20/22,8.0,False,,"['Carpet', 'Vinyl']",True,2.0,,0.71 Acres,"['Microwave', 'Oven/Range (Combo)']",['None'],Resale,7.0,3.0,2.866666666666667,46160.0,72.04504262,16.58044444,29.83303965,3.167567568,15.6369863,65.61401869,1.175,4.089518414,0.65801105,2.244764398,2.63968254,25128.0,8646.880000000001,0.0476332947976878,2.0,1.0,6.444444444444445,4.333333333333333,9.0,0.0,8.0
3435,4859,87795556,2735.0,433900.0,4248.0,4.0,7.0,2008.0,1932 Avondale Court,Locust Grove,Georgia,30248,33.345074,-84.187437,4248,449000,"Henry, GA",7,4.0,2008.0,1.04,99.0,Single Family,4512.56,6/24/22,11.0,False,,['Hardwood'],True,2.0,,,"['Electric Water Heater', 'Dishwasher', 'Disposal', 'Ice Maker', 'Oven/Range (Combo)', 'Refrigerator']","['Clubhouse', 'Golf', 'Playground', 'Pool']",Resale,4.333333333333333,3.0,2.6,27060.0,59.12861423,10.3032967,25.94067797,2.813636364,14.74068966,38.8,1.0696,3.594339623,0.748351648,2.034851936,2.703103448,32820.0,11076.56,0.0484263697104677,6.0,4.0,4.777777777777778,4.0,9.0,0.0,8.0
3436,4860,71362898,2400.0,338200.0,2635.0,2.5,4.0,2001.0,444 Harvick Circle,Stockbridge,Georgia,30281,33.530529,-84.201187,2635,375000,"Henry, GA",4,4.0,2001.0,1.04,128.0,Single Family,3517.28,10/30/02,6.0,False,,"['Carpet', 'Linoleum / Vinyl']",False,0.0,,,,,,6.333333333333333,3.0,3.733333333333333,61250.0,48.71752421,8.056561086,25.40993266,3.006896552,13.66584699,29.034,1.147222222,3.388888889,0.741052632,1.621830209,2.673595506,28800.0,9277.28,0.0520605866666666,,,4.6875,4.24,16.0,0.0,24.0
3437,4861,63763354,2124.0,316700.0,1854.0,2.0,3.0,2003.0,1199 Coan Drive,Locust Grove,Georgia,30248,33.391296,-84.081383,1854,310000,"Henry, GA",3,2.0,2003.0,1.04,167.0,Single Family,3293.68,5/5/22,10.0,False,,"['Hardwood', 'Carpet']",True,0.0,,1.13 Acres,"['Electric Water Heater', 'Dishwasher', 'Disposal', 'Microwave', 'Oven/Range (Combo)', 'Refrigerator', 'Stainless Steel Appliance(s)']",['None'],Resale,5.333333333333333,3.0,2.3,27060.0,59.12861423,10.3032967,25.94067797,2.813636364,14.74068966,38.8,1.0696,3.594339623,0.748351648,2.034851936,2.703103448,25488.0,8391.28,0.0551507096774193,7.0,1.0,4.777777777777778,4.0,9.0,0.0,8.0
3438,4862,14893498,3851.0,438214.42,4890.0,3.0,6.0,1987.0,165 Twin Oaks Drive,Hampton,Georgia,30228,33.44931,-84.293198,2684,540000,"Henry, GA",4,3.0,1987.0,1.04,66.0,Single Family,4557.429968,7/12/19,780.0,False,,['Hardwood'],False,0.0,,22.30 Acres,"['Dishwasher', 'Range / Oven']",,,6.0,3.0,2.566666666666667,44710.0,47.21100086,8.214634146,23.86354167,2.977272727,13.22292683,40.53673469,1.103921569,3.294230769,0.787248322,1.636505682,2.81352518,46212.0,13799.829968,0.0600225370962963,2.0,,4.642857142857143,3.111111111111111,14.0,1.0,6.0
3439,4863,14910910,2175.0,409700.0,2206.0,2.0,3.0,1985.0,436 Springdale Road,Stockbridge,Georgia,30281,33.525459,-84.166107,1764,399900,"Henry, GA",3,2.0,1985.0,1.04,176.0,Single Family,4260.88,5/23/22,9.0,False,['In Ground'],"['Hardwood', 'Tile', 'Carpet']",True,0.0,,3.60 Acres,"['Electric Water Heater', 'Dishwasher', 'Ice Maker', 'Microwave', 'Oven/Range (Combo)', 'Stainless Steel Appliance(s)']",['None'],Resale,6.333333333333333,3.0,2.4,61250.0,48.71752421,8.056561086,25.40993266,3.006896552,13.66584699,29.034,1.147222222,3.388888889,0.741052632,1.621830209,2.673595506,26100.0,9480.88,0.0415581895473868,6.0,1.0,4.6875,4.24,16.0,0.0,24.0
3440,4864,14917325,2419.0,395300.0,2700.0,3.0,4.0,2000.0,709 Euel Drive,McDonough,Georgia,30252,33.4561,-84.077888,1884,375000,"Henry, GA",4,3.0,2000.0,1.04,139.0,Single Family,4111.12,5/25/22,7.0,False,,['Hardwood'],True,2.0,,1 Acres,"['Gas Water Heater', 'Microwave', 'Oven/Range (Combo)']","['Clubhouse', 'Golf', 'Lake', 'Pool', 'Street Lights']",Resale,7.333333333333333,3.0,2.2,46160.0,72.04504262,16.58044444,29.83303965,3.167567568,15.6369863,65.61401869,1.175,4.089518414,0.65801105,2.244764398,2.63968254,29028.0,9916.72,0.0509634133333333,3.0,5.0,6.444444444444445,4.333333333333333,9.0,0.0,8.0
3441,4865,2146666309,2639.0,374445.0,2800.0,3.0,5.0,2005.0,9037 Aldbury Drive,Locust Grove,Georgia,30248,33.385178,-84.158821,2730,399000,"Henry, GA",5,3.0,2005.0,1.04,,Single Family,3894.228,,1.0,False,,"['Softwood', 'Carpet', 'Concrete', 'Laminate']",False,0.0,,0.75 Acres,"['Dishwasher', 'Dryer', 'Freezer', 'Garbage disposal', 'Microwave', 'Range / Oven', 'Refrigerator', 'Washer']",,,4.333333333333333,3.0,2.1,27060.0,59.12861423,10.3032967,25.94067797,2.813636364,14.74068966,38.8,1.0696,3.594339623,0.748351648,2.034851936,2.703103448,31668.0,10227.828,0.0537347669172932,8.0,,4.777777777777778,4.0,9.0,0.0,8.0
3442,4866,71372132,2689.0,425000.0,1885.0,3.0,2.0,1963.0,783 Lester Mill Road,Locust Grove,Georgia,30248,33.360761,-84.149824,1885,380000,"Henry, GA",2,3.0,1963.0,1.04,212.0,Single Family,4420.0,5/10/22,4.0,False,['In Ground'],['Hardwood'],True,0.0,True,3.07 Acres,"['Oven/Range (Combo)', 'Refrigerator']",['None'],Resale,4.333333333333333,3.0,2.733333333333333,27060.0,59.12861423,10.3032967,25.94067797,2.813636364,14.74068966,38.8,1.0696,3.594339623,0.748351648,2.034851936,2.703103448,32268.0,10873.6,0.0563010526315789,2.0,1.0,4.777777777777778,4.0,9.0,0.0,8.0
3443,4867,58512820,2952.0,468100.0,2343.0,3.0,4.0,2022.0,1004 Middlebrook Drive,McDonough,Georgia,30252,33.469997,-83.998497,2343,468000,"Henry, GA",4,3.0,2022.0,1.04,194.0,Single Family,4868.24,7/8/22,13.0,False,,['Laminate'],True,0.0,,1.20 Acres,"['Electric Water Heater', 'Dishwasher', 'Microwave', 'Oven/Range (Combo)', 'Stainless Steel Appliance(s)']",['None'],Under Construction,7.0,3.0,3.3000000000000003,46160.0,72.04504262,16.58044444,29.83303965,3.167567568,15.6369863,65.61401869,1.175,4.089518414,0.65801105,2.244764398,2.63968254,35424.0,11953.04,0.0501516239316239,5.0,1.0,6.444444444444445,4.333333333333333,9.0,0.0,8.0
3444,4868,58505032,2366.0,388500.0,2606.0,2.5,4.0,2001.0,213 Cheshire Court,McDonough,Georgia,30253,33.431042,-84.193748,2606,420000,"Henry, GA",4,2.0,2001.0,1.04,1.0,Single Family,4040.4,6/27/22,1130.0,False,,"['Carpet', 'Hardwood']",False,2.0,,1 Acres,"['Dishwasher', 'Microwave', 'Refrigerator']",,,4.333333333333333,3.0,2.4,56230.0,56.98063321,22.28136364,26.10555556,2.934,14.45488215,94.57196262,1.144244604,3.75659824,0.840641711,1.709070295,2.72617866,28392.0,9718.8,0.0444599999999999,3.0,,4.333333333333333,3.7333333333333334,10.0,1.0,32.0
3445,4869,14915218,2534.0,388500.0,1596.0,3.0,4.0,1993.0,506 Country Lake Drive,McDonough,Georgia,30252,33.489429,-84.09124,1596,365000,"Henry, GA",4,3.0,1993.0,1.04,229.0,Single Family,4040.4,5/10/22,11.0,False,['None'],"['Carpet', 'Ceramic Tile', 'Vinyl']",True,2.0,,1.18 Acres,['Microwave'],['Other'],Resale,7.0,3.0,2.3000000000000003,46160.0,72.04504262,16.58044444,29.83303965,3.167567568,15.6369863,65.61401869,1.175,4.089518414,0.65801105,2.244764398,2.63968254,30408.0,10122.0,0.0555780821917808,1.0,1.0,6.444444444444445,4.333333333333333,9.0,0.0,8.0
3446,4870,2065498946,2378.66,394377.93,2325.0,3.0,4.0,2022.0,1071 BLUECOAT Circle #59,Hampton,Georgia,30228,33.395531,-84.301744,2325,367990,"Henry, GA",4,2.0,2022.0,1.04,165.0,Single Family,4101.530472,6/24/22,1.0,False,,"['Carpet', 'Vinyl']",True,2.0,,"1,437 sqft","['Electric Water Heater', 'Dishwasher', 'Microwave', 'Oven/Range (Combo)']","['Clubhouse', 'Playground', 'Pool', 'Sidewalks', 'Street Lights']",Under Construction,4.333333333333333,3.0,3.0,44710.0,47.21100086,8.214634146,23.86354167,2.977272727,13.22292683,40.53673469,1.103921569,3.294230769,0.787248322,1.636505682,2.81352518,28543.92,9810.314472,0.0509079201282643,4.0,5.0,4.642857142857143,3.111111111111111,14.0,1.0,6.0
3447,4871,14921927,2777.0,440100.0,4365.0,4.0,5.0,1955.0,32 Mcdonough Street,Hampton,Georgia,30228,33.384491,-84.278809,4365,450000,"Henry, GA",5,4.0,1955.0,1.04,99.0,Single Family,4577.04,8/5/22,40.0,False,['In Ground'],"['Ceramic Tile', 'Concrete', 'Other']",True,2.0,,1.50 Acres,"['Dishwasher', 'Gas Range', 'Gas Water Heater', 'Microwave']",['None'],Resale,5.333333333333333,3.0,1.9333333333333331,44710.0,47.21100086,8.214634146,23.86354167,2.977272727,13.22292683,40.53673469,1.103921569,3.294230769,0.787248322,1.636505682,2.81352518,33324.0,11241.84,0.0490714666666666,4.0,1.0,4.642857142857143,3.111111111111111,14.0,1.0,6.0
3448,4872,14911803,1895.0,333100.0,1745.0,3.0,3.0,1998.0,130 Brookhaven Lane,McDonough,Georgia,30253,33.477703,-84.16037,1745,348000,"Henry, GA",3,2.0,1998.0,1.04,183.0,Single Family,3464.24,6/24/22,11.0,False,,['Tile'],True,2.0,,"1,742 sqft","['Dishwasher', 'Refrigerator']",['None'],Resale,6.333333333333333,3.0,1.8666666666666665,56230.0,56.98063321,22.28136364,26.10555556,2.934,14.45488215,94.57196262,1.144244604,3.75659824,0.840641711,1.709070295,2.72617866,22740.0,8012.24,0.0423211494252873,2.0,1.0,4.333333333333333,3.7333333333333334,10.0,1.0,32.0
3449,4873,14912916,3160.0,499100.0,2679.0,4.0,4.0,2001.0,46 Mallard Lane,Locust Grove,Georgia,30248,33.36274,-84.164368,2679,515000,"Henry, GA",4,3.0,2001.0,1.04,175.0,Single Family,5190.64,5/16/22,15.0,False,['None'],"['Carpet', 'Ceramic Tile', 'Hardwood']",True,2.0,,1.70 Acres,"['Dishwasher', 'Gas Water Heater', 'Microwave', 'Refrigerator']","['Airport/Runway', 'Clubhouse', 'Homeowners Assoc', 'Playground', 'Pool', 'Street Lights', 'Tennis Court(s)']",Resale,4.333333333333333,3.0,2.233333333333333,27060.0,59.12861423,10.3032967,25.94067797,2.813636364,14.74068966,38.8,1.0696,3.594339623,0.748351648,2.034851936,2.703103448,37920.0,12774.64,0.0488259417475728,4.0,7.0,4.777777777777778,4.0,9.0,0.0,8.0
3450,4874,58506419,2364.0,378500.0,2509.0,3.0,5.0,2000.0,140 Concord Terrace,McDonough,Georgia,30253,33.442829,-84.177017,2509,329900,"Henry, GA",5,2.0,2000.0,1.04,139.0,Single Family,3936.4,4/12/22,7.0,False,,"['Tile', 'Carpet', 'Laminate', 'Vinyl']",True,0.0,,"7,405 sqft","['Dishwasher', 'Disposal', 'Microwave', 'Oven/Range (Combo)']","['Park', 'Sidewalks', 'Street Lights']",Resale,4.0,3.0,2.533333333333333,56230.0,56.98063321,22.28136364,26.10555556,2.934,14.45488215,94.57196262,1.144244604,3.75659824,0.840641711,1.709070295,2.72617866,28368.0,9610.0,0.0568596544407396,4.0,3.0,4.333333333333333,3.7333333333333334,10.0,1.0,32.0
3451,4875,14904000,4201.0,664700.0,2651.0,3.0,3.0,1992.0,420 Oakland Road,McDonough,Georgia,30253,33.416389,-84.221031,2651,640000,"Henry, GA",3,2.0,1992.0,1.04,240.0,Single Family,6912.88,6/15/22,22.0,False,['In Ground'],"['Hardwood', 'Tile', 'Carpet']",True,3.0,,7.66 Acres,"['Tankless Water Heater', 'Gas Water Heater', 'Convection Oven', 'Dishwasher', 'Ice Maker', 'Microwave', 'Oven/Range (Combo)', 'Refrigerator']",['None'],Resale,5.0,3.0,2.9666666666666663,56230.0,56.98063321,22.28136364,26.10555556,2.934,14.45488215,94.57196262,1.144244604,3.75659824,0.840641711,1.709070295,2.72617866,50412.0,16995.280000000002,0.052213625,8.0,1.0,4.333333333333333,3.7333333333333334,10.0,1.0,32.0
3452,4876,71372493,2190.0,324600.0,2178.0,3.0,4.0,2004.0,561 Rosalind Terrace,Locust Grove,Georgia,30248,33.35936,-84.099937,2178,317000,"Henry, GA",4,3.0,2004.0,1.04,1.0,Single Family,3375.84,5/2/22,104.0,False,,"['Carpet', 'Linoleum / Vinyl']",False,0.0,,,,,,5.333333333333333,3.0,2.3666666666666667,27060.0,59.12861423,10.3032967,25.94067797,2.813636364,14.74068966,38.8,1.0696,3.594339623,0.748351648,2.034851936,2.703103448,26280.0,8631.84,0.055672429022082,,,4.777777777777778,4.0,9.0,0.0,8.0
3453,4877,58510142,1794.0,320800.0,1519.0,2.0,3.0,1997.0,124 Laura Ashlyn Court,McDonough,Georgia,30252,33.426291,-84.068598,1519,310000,"Henry, GA",3,2.0,1997.0,1.04,201.0,Single Family,3336.32,5/25/22,7.0,False,,"['Tile', 'Carpet', 'Vinyl']",True,2.0,,0.98 Acres,['Microwave'],['None'],Resale,7.0,3.0,2.333333333333333,46160.0,72.04504262,16.58044444,29.83303965,3.167567568,15.6369863,65.61401869,1.175,4.089518414,0.65801105,2.244764398,2.63968254,21528.0,7641.92,0.0447938064516129,1.0,1.0,6.444444444444445,4.333333333333333,9.0,0.0,8.0
3454,4878,71372843,2961.0,467500.0,2787.0,3.0,4.0,2005.0,122 Chamlee Way,McDonough,Georgia,30252,33.432331,-84.06942,2787,442000,"Henry, GA",4,3.0,2005.0,1.04,157.0,Single Family,4862.0,4/29/22,15.0,False,,"['Hardwood', 'Carpet']",True,2.0,,0.68 Acres,"['Dishwasher', 'Microwave']",['None'],Resale,7.333333333333333,3.0,1.7666666666666666,46160.0,72.04504262,16.58044444,29.83303965,3.167567568,15.6369863,65.61401869,1.175,4.089518414,0.65801105,2.244764398,2.63968254,35532.0,11968.4,0.0533113122171945,2.0,1.0,6.444444444444445,4.333333333333333,9.0,0.0,8.0
